SNo,Time,Size,Iterations,char
3521,0.002946,704100,704100,O
3522,0.002938,704300,704300,A
3523,0.002936,704500,704500,A
3524,0.002926,704700,704700,A
3525,0.002932,704900,704900,A
3526,0.002931,705100,705100,A
3527,0.002912,705300,705300,A
3528,0.002923,705500,705500,A
3529,0.003017,705700,705700,A
3530,0.002912,705900,705900,A
3531,0.002958,706100,706100,A
3532,0.002928,706300,706300,A
3533,0.00293,706500,706500,A
3534,0.002935,706700,706700,A
3535,0.002926,706900,706900,A
3536,0.002941,707100,707100,A
3537,0.002946,707300,707300,A
3538,0.002932,707500,707500,A
3539,0.002929,707700,707700,A
3540,0.002953,707900,707900,A
3541,0.002932,708100,708100,A
3542,0.002955,708300,708300,A
3543,0.002945,708500,708500,A
3544,0.00293,708700,708700,A
3545,0.002931,708900,708900,A
3546,0.002929,709100,709100,A
3547,0.002928,709300,709300,A
3548,0.002938,709500,709500,A
3549,0.003212,709700,709700,A
3550,0.002977,709900,709900,A
3551,0.002983,710100,710100,A
3552,0.002993,710300,710300,A
3553,0.002959,710500,710500,A
3554,0.002964,710700,710700,A
3555,0.002979,710900,710900,A
3556,0.003004,711100,711100,A
3557,0.003038,711300,711300,A
3558,0.002965,711500,711500,A
3559,0.002976,711700,711700,A
3560,0.002956,711900,711900,A
3561,0.002983,712100,712100,A
3562,0.002974,712300,712300,A
3563,0.002939,712500,712500,A
3564,0.002944,712700,712700,A
3565,0.002945,712900,712900,A
3566,0.00296,713100,713100,A
3567,0.002983,713300,713300,A
3568,0.002967,713500,713500,A
3569,0.002953,713700,713700,A
3570,0.002971,713900,713900,A
3571,0.00297,714100,714100,A
3572,0.002964,714300,714300,A
3573,0.002977,714500,714500,A
3574,0.002959,714700,714700,A
3575,0.002965,714900,714900,O
3576,0.002949,715100,715100,O
3577,0.002967,715300,715300,O
3578,0.002962,715500,715500,O
3579,0.002974,715700,715700,O
3580,0.00305,715900,715900,O
3581,0.002976,716100,716100,O
3582,0.002973,716300,716300,O
3583,0.002971,716500,716500,O
3584,0.002966,716700,716700,O
3585,0.002957,716900,716900,O
3586,0.00296,717100,717100,O
3587,0.002971,717300,717300,O
3588,0.002984,717500,717500,O
3589,0.002973,717700,717700,O
3590,0.002975,717900,717900,O
3591,0.002987,718100,718100,O
3592,0.002988,718300,718300,O
3593,0.002993,718500,718500,O
3594,0.002977,718700,718700,O
3595,0.002986,718900,718900,O
3596,0.002973,719100,719100,O
3597,0.002965,719300,719300,O
3598,0.002994,719500,719500,O
3599,0.002998,719700,719700,O
3600,0.002983,719900,719900,O
3601,0.003003,720100,720100,O
3602,0.003008,720300,720300,O
3603,0.002989,720500,720500,O
3604,0.002986,720700,720700,O
3605,0.003002,720900,720900,O
3606,0.002985,721100,721100,O
3607,0.002973,721300,721300,O
3608,0.002995,721500,721500,O
3609,0.003007,721700,721700,O
3610,0.00299,721900,721900,O
3611,0.003001,722100,722100,O
3612,0.002991,722300,722300,O
3613,0.003,722500,722500,O
3614,0.002991,722700,722700,O
3615,0.002987,722900,722900,O
3616,0.002998,723100,723100,O
3617,0.002993,723300,723300,O
3618,0.003003,723500,723500,O
3619,0.003001,723700,723700,O
3620,0.003008,723900,723900,O
3621,0.002996,724100,724100,O
3622,0.003014,724300,724300,O
3623,0.002996,724500,724500,O
3624,0.002993,724700,724700,O
3625,0.00301,724900,724900,O
3626,0.003003,725100,725100,O
3627,0.003006,725300,725300,O
3628,0.003003,725500,725500,O
3629,0.003018,725700,725700,W
3630,0.003051,725900,725900,W
3631,0.00301,726100,726100,W
3632,0.00302,726300,726300,W
3633,0.002993,726500,726500,W
3634,0.002997,726700,726700,W
3635,0.003009,726900,726900,W
3636,0.003026,727100,727100,W
3637,0.003031,727300,727300,W
3638,0.003036,727500,727500,W
3639,0.003008,727700,727700,W
3640,0.003006,727900,727900,W
3641,0.003037,728100,728100,W
3642,0.003016,728300,728300,W
3643,0.003018,728500,728500,W
3644,0.003016,728700,728700,W
3645,0.003018,728900,728900,W
3646,0.003019,729100,729100,W
3647,0.003001,729300,729300,W
3648,0.003173,729500,729500,W
3649,0.003023,729700,729700,W
3650,0.003129,729900,729900,W
3651,0.003037,730100,730100,W
3652,0.003045,730300,730300,W
3653,0.003035,730500,730500,W
3654,0.00301,730700,730700,W
3655,0.003045,730900,730900,W
3656,0.003039,731100,731100,W
3657,0.003031,731300,731300,W
3658,0.003035,731500,731500,W
3659,0.003031,731700,731700,W
3660,0.003036,731900,731900,W
3661,0.003026,732100,732100,W
3662,0.003048,732300,732300,W
3663,0.003038,732500,732500,W
3664,0.003033,732700,732700,W
3665,0.003044,732900,732900,W
3666,0.003047,733100,733100,W
3667,0.003032,733300,733300,W
3668,0.00318,733500,733500,W
3669,0.003046,733700,733700,W
3670,0.003039,733900,733900,W
3671,0.00304,734100,734100,W
3672,0.003051,734300,734300,W
3673,0.003059,734500,734500,W
3674,0.00306,734700,734700,W
3675,0.00303,734900,734900,W
3676,0.003054,735100,735100,W
3677,0.003051,735300,735300,W
3678,0.003253,735500,735500,W
3679,0.003347,735700,735700,W
3680,0.003072,735900,735900,W
3681,0.003057,736100,736100,W
3682,0.003039,736300,736300,W
3683,0.003169,736500,736500,S
3684,0.003067,736700,736700,S
3685,0.003072,736900,736900,W
3686,0.003051,737100,737100,W
3687,0.003055,737300,737300,W
3688,0.00305,737500,737500,W
3689,0.003055,737700,737700,W
3690,0.003169,737900,737900,W
3691,0.003057,738100,738100,W
3692,0.003066,738300,738300,W
3693,0.003057,738500,738500,W
3694,0.003059,738700,738700,W
3695,0.003046,738900,738900,W
3696,0.003057,739100,739100,W
3697,0.003082,739300,739300,W
3698,0.003068,739500,739500,W
3699,0.003059,739700,739700,W
3700,0.00306,739900,739900,W
3701,0.003064,740100,740100,W
3702,0.003075,740300,740300,W
3703,0.003067,740500,740500,W
3704,0.003079,740700,740700,W
3705,0.003065,740900,740900,W
3706,0.003065,741100,741100,W
3707,0.003063,741300,741300,W
3708,0.00306,741500,741500,W
3709,0.003072,741700,741700,W
3710,0.003076,741900,741900,W
3711,0.00308,742100,742100,W
3712,0.00307,742300,742300,W
3713,0.003061,742500,742500,W
3714,0.003068,742700,742700,W
3715,0.003077,742900,742900,W
3716,0.003088,743100,743100,W
3717,0.003082,743300,743300,W
3718,0.003086,743500,743500,W
3719,0.00317,743700,743700,W
3720,0.003116,743900,743900,W
3721,0.003076,744100,744100,W
3722,0.003084,744300,744300,W
3723,0.003087,744500,744500,W
3724,0.003083,744700,744700,W
3725,0.003072,744900,744900,W
3726,0.003084,745100,745100,W
3727,0.003098,745300,745300,W
3728,0.003093,745500,745500,W
3729,0.003343,745700,745700,W
3730,0.004033,745900,745900,W
3731,0.004058,746100,746100,W
3732,0.003369,746300,746300,W
3733,0.003134,746500,746500,W
3734,0.003142,746700,746700,H
3735,0.003113,746900,746900,H
3736,0.003196,747100,747100,H
3737,0.003383,747300,747300,H
3738,0.003148,747500,747500,H
3739,0.003141,747700,747700,H
3740,0.003132,747900,747900,H
3741,0.003179,748100,748100,H
3742,0.003142,748300,748300,H
3743,0.00315,748500,748500,H
3744,0.003151,748700,748700,H
3745,0.003147,748900,748900,H
3746,0.003122,749100,749100,H
3747,0.003153,749300,749300,H
3748,0.003155,749500,749500,H
3749,0.00315,749700,749700,H
3750,0.003122,749900,749900,H
3751,0.003237,750100,750100,H
3752,0.003152,750300,750300,H
3753,0.003154,750500,750500,H
3754,0.003131,750700,750700,H
3755,0.003155,750900,750900,H
3756,0.003152,751100,751100,H
3757,0.003242,751300,751300,H
3758,0.003139,751500,751500,H
3759,0.003147,751700,751700,H
3760,0.003164,751900,751900,H
3761,0.003166,752100,752100,H
3762,0.003159,752300,752300,H
3763,0.003136,752500,752500,H
3764,0.003164,752700,752700,H
3765,0.003161,752900,752900,H
3766,0.00316,753100,753100,H
3767,0.003136,753300,753300,H
3768,0.003162,753500,753500,H
3769,0.003165,753700,753700,H
3770,0.003156,753900,753900,H
3771,0.00317,754100,754100,H
3772,0.00317,754300,754300,H
3773,0.003169,754500,754500,H
3774,0.003165,754700,754700,H
3775,0.003153,754900,754900,H
3776,0.003177,755100,755100,H
3777,0.003636,755300,755300,H
3778,0.003176,755500,755500,H
3779,0.003142,755700,755700,H
3780,0.003187,755900,755900,H
3781,0.003176,756100,756100,H
3782,0.003175,756300,756300,H
3783,0.00316,756500,756500,H
3784,0.003643,756700,756700,H
3785,0.003175,756900,756900,H
3786,0.003157,757100,757100,H
3787,0.003168,757300,757300,H
3788,0.003191,757500,757500,H
3789,0.003184,757700,757700,H
3790,0.003156,757900,757900,H
3791,0.003188,758100,758100,H
3792,0.003198,758300,758300,H
3793,0.003184,758500,758500,H
3794,0.003163,758700,758700,H
3795,0.003196,758900,758900,H
3796,0.003187,759100,759100,H
3797,0.00319,759300,759300,H
3798,0.003168,759500,759500,H
3799,0.003192,759700,759700,H
3800,0.003203,759900,759900,H
3801,0.003191,760100,760100,H
3802,0.003177,760300,760300,H
3803,0.003189,760500,760500,H
3804,0.003198,760700,760700,H
3805,0.003226,760900,760900,H
3806,0.003176,761100,761100,H
3807,0.003199,761300,761300,H
3808,0.003229,761500,761500,H
3809,0.003189,761700,761700,H
3810,0.003202,761900,761900,H
3811,0.00321,762100,762100,H
3812,0.003201,762300,762300,H
3813,0.003266,762500,762500,H
3814,0.003211,762700,762700,H
3815,0.003196,762900,762900,H
3816,0.003207,763100,763100,H
3817,0.00319,763300,763300,H
3818,0.003206,763500,763500,H
3819,0.003216,763700,763700,H
3820,0.003212,763900,763900,H
3821,0.003205,764100,764100,H
3822,0.00332,764300,764300,H
3823,0.00321,764500,764500,H
3824,0.0032,764700,764700,H
3825,0.003208,764900,764900,H
3826,0.003218,765100,765100,H
3827,0.003214,765300,765300,H
3828,0.003192,765500,765500,H
3829,0.003218,765700,765700,H
3830,0.00322,765900,765900,H
3831,0.003223,766100,766100,H
3832,0.003225,766300,766300,H
3833,0.003232,766500,766500,H
3834,0.003221,766700,766700,H
3835,0.003222,766900,766900,H
3836,0.003223,767100,767100,H
3837,0.003229,767300,767300,H
3838,0.003231,767500,767500,H
3839,0.003221,767700,767700,H
3840,0.003227,767900,767900,H
3841,0.003219,768100,768100,H
3842,0.003198,768300,768300,H
3843,0.003226,768500,768500,H
3844,0.003249,768700,768700,M
3845,0.003232,768900,768900,M
3846,0.003231,769100,769100,M
3847,0.003257,769300,769300,M
3848,0.003228,769500,769500,M
3849,0.00321,769700,769700,M
3850,0.003225,769900,769900,M
3851,0.00323,770100,770100,M
3852,0.003216,770300,770300,M
3853,0.003234,770500,770500,M
3854,0.003254,770700,770700,M
3855,0.00332,770900,770900,M
3856,0.003274,771100,771100,M
3857,0.003252,771300,771300,M
3858,0.00324,771500,771500,M
3859,0.003228,771700,771700,M
3860,0.003248,771900,771900,M
3861,0.003256,772100,772100,M
3862,0.003214,772300,772300,M
3863,0.003234,772500,772500,M
3864,0.003241,772700,772700,M
3865,0.003247,772900,772900,M
3866,0.003239,773100,773100,M
3867,0.003317,773300,773300,M
3868,0.003215,773500,773500,M
3869,0.0032,773700,773700,M
3870,0.003269,773900,773900,M
3871,0.003247,774100,774100,M
3872,0.003251,774300,774300,M
3873,0.003247,774500,774500,M
3874,0.003248,774700,774700,M
3875,0.003262,774900,774900,M
3876,0.003241,775100,775100,M
3877,0.003253,775300,775300,M
3878,0.003266,775500,775500,M
3879,0.003242,775700,775700,M
3880,0.003263,775900,775900,M
3881,0.003269,776100,776100,M
3882,0.003261,776300,776300,M
3883,0.003266,776500,776500,M
3884,0.003259,776700,776700,M
3885,0.003265,776900,776900,M
3886,0.003264,777100,777100,M
3887,0.003284,777300,777300,M
3888,0.003217,777500,777500,M
3889,0.003252,777700,777700,N
3890,0.003245,777900,777900,M
3891,0.003214,778100,778100,N
3892,0.003258,778300,778300,N
3893,0.003238,778500,778500,N
3894,0.003236,778700,778700,N
3895,0.00322,778900,778900,N
3896,0.003249,779100,779100,N
3897,0.003239,779300,779300,N
3898,0.003226,779500,779500,N
3899,0.003249,779700,779700,N
3900,0.003232,779900,779900,N
3901,0.003227,780100,780100,N
3902,0.003226,780300,780300,N
3903,0.003345,780500,780500,N
3904,0.003242,780700,780700,M
3905,0.003232,780900,780900,M
3906,0.003233,781100,781100,M
3907,0.003237,781300,781300,M
3908,0.003281,781500,781500,M
3909,0.003243,781700,781700,M
3910,0.003238,781900,781900,M
3911,0.003237,782100,782100,M
3912,0.003344,782300,782300,M
3913,0.00325,782500,782500,M
3914,0.003301,782700,782700,M
3915,0.003262,782900,782900,M
3916,0.003242,783100,783100,M
3917,0.003269,783300,783300,M
3918,0.003258,783500,783500,M
3919,0.003245,783700,783700,M
3920,0.00324,783900,783900,M
3921,0.003272,784100,784100,M
3922,0.003263,784300,784300,M
3923,0.003264,784500,784500,M
3924,0.003265,784700,784700,M
3925,0.003263,784900,784900,M
3926,0.003241,785100,785100,M
3927,0.003242,785300,785300,M
3928,0.003284,785500,785500,M
3929,0.003266,785700,785700,M
3930,0.003262,785900,785900,M
3931,0.003263,786100,786100,M
3932,0.00325,786300,786300,M
3933,0.003255,786500,786500,M
3934,0.003297,786700,786700,M
3935,0.00326,786900,786900,M
3936,0.003256,787100,787100,M
3937,0.003254,787300,787300,M
3938,0.00326,787500,787500,M
3939,0.003282,787700,787700,M
3940,0.003272,787900,787900,M
3941,0.003266,788100,788100,M
3942,0.003266,788300,788300,M
3943,0.003284,788500,788500,M
3944,0.003282,788700,788700,M
3945,0.003288,788900,788900,M
3946,0.003271,789100,789100,M
3947,0.003479,789300,789300,I
3948,0.003287,789500,789500,I
3949,0.003273,789700,789700,I
3950,0.003276,789900,789900,I
3951,0.003273,790100,790100,I
3952,0.003309,790300,790300,I
3953,0.0033,790500,790500,I
3954,0.003301,790700,790700,X
3955,0.003282,790900,790900,X
3956,0.003296,791100,791100,X
3957,0.003282,791300,791300,X
3958,0.003353,791500,791500,X
3959,0.003819,791700,791700,X
3960,0.0033,791900,791900,X
3961,0.003275,792100,792100,X
3962,0.003302,792300,792300,X
3963,0.00329,792500,792500,X
3964,0.003263,792700,792700,X
3965,0.003281,792900,792900,I
3966,0.0033,793100,793100,I
3967,0.003286,793300,793300,I
3968,0.003297,793500,793500,I
3969,0.003313,793700,793700,I
3970,0.003309,793900,793900,I
3971,0.00332,794100,794100,I
3972,0.003293,794300,794300,I
3973,0.003284,794500,794500,I
3974,0.003296,794700,794700,I
3975,0.003296,794900,794900,I
3976,0.003294,795100,795100,I
3977,0.003313,795300,795300,I
3978,0.003298,795500,795500,I
3979,0.003292,795700,795700,I
3980,0.003289,795900,795900,I
3981,0.003296,796100,796100,I
3982,0.003293,796300,796300,I
3983,0.003297,796500,796500,I
3984,0.003309,796700,796700,I
3985,0.003321,796900,796900,I
3986,0.003313,797100,797100,X
3987,0.003304,797300,797300,I
3988,0.003512,797500,797500,X
3989,0.003321,797700,797700,X
3990,0.003544,797900,797900,X
3991,0.003317,798100,798100,X
3992,0.003308,798300,798300,X
3993,0.003313,798500,798500,X
3994,0.003297,798700,798700,X
3995,0.003325,798900,798900,X
3996,0.003303,799100,799100,X
3997,0.003377,799300,799300,X
3998,0.003317,799500,799500,X
3999,0.003325,799700,799700,X
4000,0.003319,799900,799900,X
4001,0.003342,800100,800100,X
4002,0.003302,800300,800300,X
4003,0.003329,800500,800500,X
4004,0.003323,800700,800700,X
4005,0.003316,800900,800900,X
4006,0.003318,801100,801100,X
4007,0.003322,801300,801300,X
4008,0.003326,801500,801500,X
4009,0.003324,801700,801700,X
4010,0.003315,801900,801900,X
4011,0.003315,802100,802100,X
4012,0.003323,802300,802300,X
4013,0.00331,802500,802500,X
4014,0.003319,802700,802700,X
4015,0.003335,802900,802900,X
4016,0.003337,803100,803100,X
4017,0.003318,803300,803300,X
4018,0.003364,803500,803500,X
4019,0.003344,803700,803700,X
4020,0.003349,803900,803900,X
4021,0.003338,804100,804100,X
4022,0.00334,804300,804300,X
4023,0.003342,804500,804500,X
4024,0.003343,804700,804700,X
4025,0.003316,804900,804900,X
4026,0.003334,805100,805100,X
4027,0.00333,805300,805300,X
4028,0.003323,805500,805500,X
4029,0.00336,805700,805700,X
4030,0.003337,805900,805900,X
4031,0.003332,806100,806100,X
4032,0.003339,806300,806300,X
4033,0.003346,806500,806500,X
4034,0.003341,806700,806700,X
4035,0.003353,806900,806900,X
4036,0.003364,807100,807100,X
4037,0.003353,807300,807300,X
4038,0.003355,807500,807500,X
4039,0.003338,807700,807700,X
4040,0.003347,807900,807900,X
4041,0.003354,808100,808100,X
4042,0.003371,808300,808300,X
4043,0.003357,808500,808500,X
4044,0.003367,808700,808700,X
4045,0.00336,808900,808900,X
4046,0.003624,809100,809100,X
4047,0.003367,809300,809300,X
4048,0.003348,809500,809500,X
4049,0.003363,809700,809700,X
4050,0.00333,809900,809900,X
4051,0.003362,810100,810100,X
4052,0.003384,810300,810300,X
4053,0.003373,810500,810500,X
4054,0.003399,810700,810700,E
4055,0.003359,810900,810900,E
4056,0.003383,811100,811100,E
4057,0.003351,811300,811300,E
4058,0.003381,811500,811500,E
4059,0.003365,811700,811700,E
4060,0.003366,811900,811900,E
4061,0.003349,812100,812100,E
4062,0.003361,812300,812300,E
4063,0.003363,812500,812500,E
4064,0.00337,812700,812700,E
4065,0.003369,812900,812900,E
4066,0.003385,813100,813100,E
4067,0.003404,813300,813300,E
4068,0.003356,813500,813500,E
4069,0.003345,813700,813700,E
4070,0.003358,813900,813900,E
4071,0.00337,814100,814100,E
4072,0.003369,814300,814300,E
4073,0.003386,814500,814500,E
4074,0.00337,814700,814700,E
4075,0.00338,814900,814900,E
4076,0.003371,815100,815100,E
4077,0.003376,815300,815300,E
4078,0.003401,815500,815500,E
4079,0.0034,815700,815700,E
4080,0.003376,815900,815900,E
4081,0.003383,816100,816100,E
4082,0.003378,816300,816300,E
4083,0.003396,816500,816500,E
4084,0.003385,816700,816700,E
4085,0.003379,816900,816900,E
4086,0.003396,817100,817100,E
4087,0.003381,817300,817300,E
4088,0.003393,817500,817500,E
4089,0.003383,817700,817700,E
4090,0.003392,817900,817900,E
4091,0.003394,818100,818100,E
4092,0.003385,818300,818300,E
4093,0.003392,818500,818500,E
4094,0.003396,818700,818700,E
4095,0.003384,818900,818900,E
4096,0.003399,819100,819100,E
4097,0.00339,819300,819300,E
4098,0.003386,819500,819500,E
4099,0.003433,819700,819700,E
4100,0.003413,819900,819900,E
4101,0.003411,820100,820100,E
4102,0.003394,820300,820300,E
4103,0.003386,820500,820500,E
4104,0.003402,820700,820700,E
4105,0.0034,820900,820900,E
4106,0.00341,821100,821100,E
4107,0.003411,821300,821300,E
4108,0.003402,821500,821500,E
4109,0.003413,821700,821700,E
4110,0.003404,821900,821900,E
4111,0.003415,822100,822100,E
4112,0.003403,822300,822300,E
4113,0.003393,822500,822500,E
4114,0.003411,822700,822700,E
4115,0.003406,822900,822900,E
4116,0.003415,823100,823100,E
4117,0.003422,823300,823300,E
4118,0.003393,823500,823500,E
4119,0.00342,823700,823700,E
4120,0.003416,823900,823900,E
4121,0.003424,824100,824100,E
4122,0.003422,824300,824300,E
4123,0.003491,824500,824500,E
4124,0.00341,824700,824700,E
4125,0.003424,824900,824900,E
4126,0.003423,825100,825100,E
4127,0.003532,825300,825300,E
4128,0.003433,825500,825500,E
4129,0.003476,825700,825700,E
4130,0.003417,825900,825900,E
4131,0.003423,826100,826100,E
4132,0.003417,826300,826300,E
4133,0.003443,826500,826500,E
4134,0.00342,826700,826700,E
4135,0.00347,826900,826900,E
4136,0.003438,827100,827100,E
4137,0.003454,827300,827300,E
4138,0.003428,827500,827500,E
4139,0.003434,827700,827700,E
4140,0.003587,827900,827900,E
4141,0.00342,828100,828100,E
4142,0.003444,828300,828300,E
4143,0.003445,828500,828500,E
4144,0.00343,828700,828700,E
4145,0.003441,828900,828900,E
4146,0.003437,829100,829100,E
4147,0.003508,829300,829300,E
4148,0.003456,829500,829500,E
4149,0.003428,829700,829700,E
4150,0.003427,829900,829900,E
4151,0.003445,830100,830100,E
4152,0.003685,830300,830300,E
4153,0.003463,830500,830500,E
4154,0.003439,830700,830700,E
4155,0.003451,830900,830900,E
4156,0.003442,831100,831100,E
4157,0.003443,831300,831300,E
4158,0.003465,831500,831500,G
4159,0.003465,831700,831700,G
4160,0.003454,831900,831900,G
4161,0.003432,832100,832100,E
4162,0.003459,832300,832300,E
4163,0.003442,832500,832500,G
4164,0.003464,832700,832700,G
4165,0.003456,832900,832900,G
4166,0.003472,833100,833100,G
4167,0.003445,833300,833300,G
4168,0.003443,833500,833500,G
4169,0.003456,833700,833700,G
4170,0.003465,833900,833900,E
4171,0.003452,834100,834100,E
4172,0.00346,834300,834300,E
4173,0.00346,834500,834500,E
4174,0.003456,834700,834700,E
4175,0.004058,834900,834900,E
4176,0.003468,835100,835100,E
4177,0.003462,835300,835300,G
4178,0.003494,835500,835500,E
4179,0.003466,835700,835700,G
4180,0.003464,835900,835900,G
4181,0.003463,836100,836100,G
4182,0.003469,836300,836300,G
4183,0.003466,836500,836500,G
4184,0.003473,836700,836700,G
4185,0.003478,836900,836900,G
4186,0.003481,837100,837100,G
4187,0.003481,837300,837300,G
4188,0.003487,837500,837500,G
4189,0.003499,837700,837700,G
4190,0.003469,837900,837900,G
4191,0.003486,838100,838100,G
4192,0.00348,838300,838300,G
4193,0.00347,838500,838500,G
4194,0.00346,838700,838700,E
4195,0.003477,838900,838900,E
4196,0.003477,839100,839100,E
4197,0.003498,839300,839300,E
4198,0.003479,839500,839500,E
4199,0.003496,839700,839700,E
4200,0.003493,839900,839900,E
4201,0.003503,840100,840100,E
4202,0.003485,840300,840300,E
4203,0.003482,840500,840500,E
4204,0.00348,840700,840700,E
4205,0.003483,840900,840900,E
4206,0.003478,841100,841100,E
4207,0.003497,841300,841300,E
4208,0.003497,841500,841500,E
4209,0.003476,841700,841700,E
4210,0.00358,841900,841900,E
4211,0.003503,842100,842100,E
4212,0.003513,842300,842300,E
4213,0.003497,842500,842500,E
4214,0.003499,842700,842700,E
4215,0.003478,842900,842900,E
4216,0.003492,843100,843100,E
4217,0.003487,843300,843300,E
4218,0.003514,843500,843500,E
4219,0.003508,843700,843700,E
4220,0.003509,843900,843900,E
4221,0.003516,844100,844100,E
4222,0.003499,844300,844300,E
4223,0.003522,844500,844500,E
4224,0.003501,844700,844700,E
4225,0.00352,844900,844900,E
4226,0.003514,845100,845100,E
4227,0.003514,845300,845300,E
4228,0.003498,845500,845500,E
4229,0.003563,845700,845700,E
4230,0.003508,845900,845900,W
4231,0.00352,846100,846100,E
4232,0.003506,846300,846300,W
4233,0.003542,846500,846500,W
4234,0.0035,846700,846700,E
4235,0.003519,846900,846900,W
4236,0.003519,847100,847100,E
4237,0.003527,847300,847300,W
4238,0.00351,847500,847500,W
4239,0.003543,847700,847700,W
4240,0.003993,847900,847900,W
4241,0.003567,848100,848100,E
4242,0.003553,848300,848300,W
4243,0.003574,848500,848500,E
4244,0.003525,848700,848700,E
4245,0.00358,848900,848900,E
4246,0.003537,849100,849100,E
4247,0.003577,849300,849300,E
4248,0.003564,849500,849500,E
4249,0.003577,849700,849700,E
4250,0.003555,849900,849900,E
4251,0.003586,850100,850100,E
4252,0.003549,850300,850300,E
4253,0.003576,850500,850500,E
4254,0.003578,850700,850700,E
4255,0.003573,850900,850900,E
4256,0.003541,851100,851100,E
4257,0.003528,851300,851300,E
4258,0.003578,851500,851500,E
4259,0.003569,851700,851700,Y
4260,0.00358,851900,851900,Y
4261,0.003542,852100,852100,Y
4262,0.003573,852300,852300,Y
4263,0.003549,852500,852500,Y
4264,0.003566,852700,852700,Y
4265,0.00358,852900,852900,Y
4266,0.003586,853100,853100,Y
4267,0.003586,853300,853300,Y
4268,0.003584,853500,853500,Y
4269,0.003546,853700,853700,Y
4270,0.003541,853900,853900,Y
4271,0.003542,854100,854100,Y
4272,0.003541,854300,854300,Y
4273,0.003534,854500,854500,Y
4274,0.003537,854700,854700,Y
4275,0.00354,854900,854900,Y
4276,0.00356,855100,855100,Y
4277,0.003547,855300,855300,Y
4278,0.003554,855500,855500,Y
4279,0.00355,855700,855700,Y
4280,0.003556,855900,855900,Y
4281,0.003551,856100,856100,Y
4282,0.003546,856300,856300,Y
4283,0.003556,856500,856500,Y
4284,0.003545,856700,856700,Y
4285,0.003552,856900,856900,Y
4286,0.003553,857100,857100,Y
4287,0.003556,857300,857300,Y
4288,0.00355,857500,857500,Y
4289,0.003566,857700,857700,Y
4290,0.003554,857900,857900,Y
4291,0.003565,858100,858100,Y
4292,0.003556,858300,858300,Y
4293,0.003605,858500,858500,Y
4294,0.003598,858700,858700,Y
4295,0.003595,858900,858900,Y
4296,0.003607,859100,859100,Y
4297,0.00393,859300,859300,Y
4298,0.003603,859500,859500,Y
4299,0.003562,859700,859700,Y
4300,0.003558,859900,859900,Y
4301,0.003563,860100,860100,Y
4302,0.003571,860300,860300,Y
4303,0.003616,860500,860500,Y
4304,0.003631,860700,860700,Y
4305,0.003579,860900,860900,Y
4306,0.003589,861100,861100,Y
4307,0.003567,861300,861300,Y
4308,0.003578,861500,861500,Y
4309,0.003585,861700,861700,Y
4310,0.003692,861900,861900,Y
4311,0.003578,862100,862100,Y
4312,0.003607,862300,862300,Y
4313,0.00359,862500,862500,Y
4314,0.003617,862700,862700,Y
4315,0.003613,862900,862900,Y
4316,0.003584,863100,863100,Y
4317,0.003599,863300,863300,Q
4318,0.003748,863500,863500,Q
4319,0.00359,863700,863700,Y
4320,0.003725,863900,863900,Q
4321,0.003589,864100,864100,Q
4322,0.003619,864300,864300,Y
4323,0.003632,864500,864500,Y
4324,0.003622,864700,864700,Q
4325,0.003855,864900,864900,Q
4326,0.003657,865100,865100,Q
4327,0.003654,865300,865300,Q
4328,0.003646,865500,865500,U
4329,0.003643,865700,865700,Q
4330,0.003677,865900,865900,Q
4331,0.003669,866100,866100,Q
4332,0.003671,866300,866300,Q
4333,0.003651,866500,866500,Q
4334,0.003621,866700,866700,Q
4335,0.003639,866900,866900,Q
4336,0.003656,867100,867100,Q
4337,0.003676,867300,867300,Q
4338,0.003645,867500,867500,Q
4339,0.003732,867700,867700,Q
4340,0.003699,867900,867900,Q
4341,0.00368,868100,868100,Q
4342,0.003679,868300,868300,U
4343,0.003663,868500,868500,Q
4344,0.003683,868700,868700,Q
4345,0.003666,868900,868900,Q
4346,0.00368,869100,869100,Q
4347,0.003669,869300,869300,Q
4348,0.003685,869500,869500,Q
4349,0.003648,869700,869700,Q
4350,0.003638,869900,869900,Q
4351,0.003628,870100,870100,U
4352,0.003657,870300,870300,U
4353,0.003622,870500,870500,U
4354,0.003615,870700,870700,Y
4355,0.003618,870900,870900,Y
4356,0.003714,871100,871100,W
4357,0.003609,871300,871300,W
4358,0.003606,871500,871500,W
4359,0.003656,871700,871700,W
4360,0.003716,871900,871900,W
4361,0.003649,872100,872100,W
4362,0.003636,872300,872300,W
4363,0.003605,872500,872500,W
4364,0.003628,872700,872700,W
4365,0.003616,872900,872900,W
4366,0.003624,873100,873100,W
4367,0.003621,873300,873300,U
4368,0.003613,873500,873500,U
4369,0.003612,873700,873700,U
4370,0.003617,873900,873900,U
4371,0.003623,874100,874100,U
4372,0.003605,874300,874300,U
4373,0.004059,874500,874500,U
4374,0.003636,874700,874700,U
4375,0.003625,874900,874900,U
4376,0.003631,875100,875100,U
4377,0.003627,875300,875300,U
4378,0.00363,875500,875500,U
4379,0.003622,875700,875700,U
4380,0.003643,875900,875900,U
4381,0.003637,876100,876100,U
4382,0.00363,876300,876300,U
4383,0.003661,876500,876500,U
4384,0.003649,876700,876700,U
4385,0.003641,876900,876900,U
4386,0.003635,877100,877100,U
4387,0.003631,877300,877300,U
4388,0.003654,877500,877500,U
